,index,Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
1025,126385,126386,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Sex & Wealth,Female,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334800004959106,120.0,,,0.206300005316734,67.0,0.106200002133846,43.0,,,,,,,,,,,,,,,,
1026,126386,126387,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Sex & Wealth,Female,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571200013160706,221.0,,,0.464899986982346,172.0,0.222800001502037,74.0,,,0.223900005221367,87.0,,,,,,,,,,,,
1027,126387,126388,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Sex & Wealth,Male,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114900000393391,38.0,,,,,,,,,,,,,,,,,,,,,,
1028,126388,126389,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Sex & Wealth,Male,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140100002288818,45.0,,,0.092799998819828,35.0,,,,,,,,,,,,,,,,,,
1029,126389,126390,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Sex & Wealth,Male,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222299993038177,88.0,,,0.155200004577637,63.0,,,,,,,,,,,,,,,,,,
1030,126390,126391,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Sex & Wealth,Male,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455900013446808,172.0,,,0.393900007009506,144.0,0.1858000010252,68.0,,,0.204699993133545,78.0,,,,,,,,,,,,
1031,126938,126939,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Female,,Quintile 1,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113899998366833,33.0,,,,,,,,,,,,,,,,,,,,,,
1032,126939,126940,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Female,,Quintile 2,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153400003910065,38.0,,,,,,,,,,,,,,,,,,,,,,
1033,126940,126941,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Female,,Quintile 3,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202399998903275,48.0,,,,,,,,,,,,,,,,,,,,,,
1034,126941,126942,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Female,,Quintile 4,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364100009202957,113.0,,,0.234500005841255,67.0,0.121399998664856,39.0,,,,,,,,,,,,,,,,
1035,126942,126943,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Female,,Quintile 5,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569800019264221,215.0,,,0.468100011348724,168.0,0.221399992704391,73.0,,,0.218799993395805,80.0,,,,,,,,,,,,
1036,126943,126944,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Female,,Quintile 4,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221300005912781,30.0,,,,,,,,,,,,,,,,,,,,,,
1037,126944,126945,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Male,,Quintile 3,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131099998950958,37.0,,,,,,,,,,,,,,,,,,,,,,
1038,126945,126946,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Male,,Quintile 4,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210099995136261,64.0,,,0.161899998784065,54.0,,,,,,,,,,,,,,,,,,
1039,126946,126947,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Male,,Quintile 5,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.490099996328354,151.0,,,0.444099992513657,130.0,0.210800006985664,64.0,,,0.23029999434948,75.0,,,,,,,,,,,,
1040,126947,126948,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Male,,Quintile 4,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190099999308586,35.0,,,,,,,,,,,,,,,,,,,,,,
1041,126948,126949,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Sex & Speaks Language At Home & Wealth,Male,,Quintile 5,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354099988937378,40.0,,,,,,,,,,,,,,,,,,,,,,
1042,127342,127343,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Speaks Language At Home & Wealth,,Urban,Quintile 2,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141200006008148,53.0,,,,,,,,,,,,,,,,,,,,,,
1043,127343,127344,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Speaks Language At Home & Wealth,,Urban,Quintile 3,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19149999320507,72.0,,,0.107900001108646,48.0,,,,,,,,,,,,,,,,,,
1044,127344,127345,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Speaks Language At Home & Wealth,,Urban,Quintile 4,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303200006484985,151.0,,,0.208800002932549,103.0,0.0877000018954277,48.0,,,0.0734999999403954,38.0,,,,,,,,,,,,
1045,127345,127346,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Speaks Language At Home & Wealth,,Urban,Quintile 5,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551500022411346,333.0,,,0.474799990653992,272.0,0.226500004529953,123.0,,,0.240099996328354,144.0,,,,,0.0690999999642372,39.0,,,,,,
1046,127346,127347,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Speaks Language At Home & Wealth,,Urban,Quintile 3,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163800001144409,32.0,,,,,,,,,,,,,,,,,,,,,,
1047,127347,127348,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Speaks Language At Home & Wealth,,Urban,Quintile 4,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227899998426437,57.0,,,,,,,,,,,,,,,,,,,,,,
1048,127348,127349,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,TIMSS,2019,end of primary,1,Location & Speaks Language At Home & Wealth,,Urban,Quintile 5,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376899987459183,60.0,,,0.261700004339218,44.0,,,,,,,,,,,,,,,,,,
1049,153520,153521,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Location,,Rural,,,,,,,,0.788699984550476,0.512799978256226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,153521,153522,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Location,,Urban,,,,,,,,0.880999982357025,0.655200004577637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,153522,153523,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Sex,Female,,,,,,,,,0.864799976348877,0.679199993610382,0.654999971389771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,153523,153524,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Sex,Male,,,,,,,,,0.79720002412796,0.498699992895126,0.540000021457672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,153524,153525,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Total,,,,,,,,,,0.83160001039505,0.588599979877472,0.597000002861023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,153525,153526,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Wealth,,,Quintile 1,,,,,,,0.574899971485138,0.253800004720688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,153526,153527,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Wealth,,,Quintile 2,,,,,,,0.804000020027161,0.473699986934662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,153527,153528,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Wealth,,,Quintile 3,,,,,,,0.882700026035309,0.638899981975555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,153528,153529,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Wealth,,,Quintile 4,,,,,,,0.939499974250793,0.708000004291534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,153529,153530,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,MICS,1999,,1,Wealth,,,Quintile 5,,,,,,,0.955200016498566,0.789799988269806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,153530,153531,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location,,Rural,,,,,,,,0.808200001716614,0.548500001430511,0.473399996757507,,,,,,,0.134700000286102,0.151700004935265,0.241899996995926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,153531,153532,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location,,Urban,,,,,,,,0.904500007629395,0.750699996948242,0.702099978923798,,,,,,,0.0976999998092651,0.0834000036120415,0.177000001072884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,153532,153533,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex,Female,Rural,,,,,,,,0.881099998950958,0.683799982070923,0.571099996566772,,,,,,,0.126200005412102,0.126499995589256,0.1283999979496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,153533,153534,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex,Female,Urban,,,,,,,,0.937099993228912,0.815699994564056,0.756200015544891,,,,,,,0.0921000018715858,0.063400000333786,0.145099997520447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,153534,153535,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex,Male,Rural,,,,,,,,0.739199995994568,0.458299994468689,0.410400003194809,,,,,,,0.142599999904633,0.175500005483627,0.353100001811981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,153535,153536,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex,Male,Urban,,,,,,,,0.870199978351593,0.684099972248077,0.646799981594086,,,,,,,0.102899998426437,0.104500003159046,0.210600003600121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,153536,153537,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Rural,Quintile 1,,,,,,,0.726700007915497,0.382699996232986,0.25780001282692,,,,,,,0.20720000565052,0.202800005674362,0.187000006437302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,153537,153538,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Rural,Quintile 2,,,,,,,0.902800023555756,0.664099991321564,0.580200016498566,,,,,,,0.0863000005483627,0.112000003457069,0.109999999403954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,153538,153539,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Rural,Quintile 3,,,,,,,0.962599992752075,0.870899975299835,0.787299990653992,,,,,,,0.0671999976038933,0.0546999983489513,0.0754000023007393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,153539,153540,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Rural,Quintile 4,,,,,,,0.943400025367737,0.815400004386902,0.744799971580505,,,,,,,0.0584000013768673,0.0777999982237816,0.093699999153614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,153540,153541,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Rural,Quintile 5,,,,,,,0.98309999704361,0.891700029373169,0.825200021266937,,,,,,,0.030799999833107,0.109399996697903,0.141499996185303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,153541,153542,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Urban,Quintile 1,,,,,,,0.769299983978271,0.386099994182587,0.229399994015694,,,,,,,0.149599999189377,0.179399996995926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,153542,153543,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Urban,Quintile 2,,,,,,,0.839299976825714,0.654100000858307,0.544200003147125,,,,,,,0.131699994206429,0.102799996733665,0.234999999403954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,153543,153544,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Urban,Quintile 3,,,,,,,0.966899991035461,0.802799999713898,0.734799981117249,,,,,,,0.0854000002145767,0.0456000007688999,0.138400003314018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,153544,153545,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Urban,Quintile 4,,,,,,,0.97680002450943,0.89029997587204,0.869700014591217,,,,,,,0.0538999997079372,0.0427000001072884,0.0465999990701675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,153545,153546,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Female,Urban,Quintile 5,,,,,,,0.949100017547607,0.866400003433228,0.822099983692169,,,,,,,0.0935000032186508,0.0518999993801117,0.148599997162819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,153546,153547,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Rural,Quintile 1,,,,,,,0.523400008678436,0.163200005888939,0.135399997234344,,,,,,,0.231600001454353,0.262600004673004,0.55349999666214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,153547,153548,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Rural,Quintile 2,,,,,,,0.769200026988983,0.416999995708466,0.304899990558624,,,,,,,0.125900000333786,0.211199998855591,0.380800008773804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,153548,153549,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Rural,Quintile 3,,,,,,,0.900799989700317,0.617399990558624,0.527999997138977,,,,,,,0.046000000089407,0.0637999996542931,0.148699998855591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,153549,153550,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Rural,Quintile 4,,,,,,,0.921199977397919,0.750599980354309,0.744000017642975,,,,,,,0.0614000000059605,0.0612999983131886,0.161699995398521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,153550,153551,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Rural,Quintile 5,,,,,,,0.978500008583069,0.795300006866455,0.860000014305115,,,,,,,0.0496999993920326,0.0113000003620982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,153551,153552,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Urban,Quintile 1,,,,,,,0.559899985790253,0.349200010299683,0.173500001430511,,,,,,,0.171800002455711,0.324400007724762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,153552,153553,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Urban,Quintile 2,,,,,,,0.762600004673004,0.402900010347366,0.353100001811981,,,,,,,0.140599995851517,0.200499996542931,0.280699998140335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,153553,153554,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Urban,Quintile 3,,,,,,,0.851700007915497,0.59170001745224,0.537299990653992,,,,,,,0.112400002777576,0.102899998426437,0.245700001716614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,153554,153555,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Urban,Quintile 4,,,,,,,0.919099986553192,0.776300013065338,0.701799988746643,,,,,,,0.0710000023245811,0.0702999979257584,0.214399993419647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,153555,153556,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Sex & Wealth,Male,Urban,Quintile 5,,,,,,,0.971599996089935,0.840900003910065,0.87279999256134,,,,,,,0.0788000002503395,0.0300999991595745,0.0885000005364418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,153556,153557,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Rural,Quintile 1,,,,,,,0.609000027179718,0.24379999935627,0.183400005102158,,,,,,,0.219600006937981,0.235300004482269,0.395900011062622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,153557,153558,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Rural,Quintile 2,,,,,,,0.83490002155304,0.508199989795685,0.409000009298325,,,,,,,0.10639999806881,0.162599995732307,0.23479999601841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,153558,153559,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Rural,Quintile 3,,,,,,,0.931999981403351,0.722199976444244,0.624000012874603,,,,,,,0.0559000000357628,0.0590000003576279,0.119099996984005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,153559,153560,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Rural,Quintile 4,,,,,,,0.932500004768372,0.780399978160858,0.744300007820129,,,,,,,0.0599000006914139,0.0693999975919724,0.125900000333786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,153560,153561,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Rural,Quintile 5,,,,,,,0.981400012969971,0.839600026607513,0.8435999751091,,,,,,,0.0408999994397163,0.0599999986588955,0.116599999368191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,153561,153562,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Urban,Quintile 1,,,,,,,0.654600024223328,0.36719998717308,0.203700006008148,,,,,,,0.161100000143051,0.250299990177155,0.380699992179871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,153562,153563,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Urban,Quintile 2,,,,,,,0.799799978733063,0.510200023651123,0.439300000667572,,,,,,,0.136399999260902,0.153200000524521,0.257999986410141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,153563,153564,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Urban,Quintile 3,,,,,,,0.906899988651276,0.690299987792969,0.625999987125397,,,,,,,0.0996000021696091,0.0742999985814095,0.195999994874001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,153564,153565,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Urban,Quintile 4,,,,,,,0.949299991130829,0.828400015830994,0.782299995422363,,,,,,,0.0627000033855438,0.0566999986767769,0.128299996256828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,153565,153566,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Location & Wealth,,Urban,Quintile 5,,,,,,,0.959200024604797,0.855799973011017,0.843999981880188,,,,,,,0.0859000012278557,0.0423000007867813,0.121899999678135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,153566,153567,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Sex,Female,,,,,,,,,0.90939998626709,0.764599978923798,0.687699973583221,,,,,,,0.110500000417233,0.0948999971151352,0.136700004339218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,153567,153568,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2003,,1,Sex,Male,,,,,,,,,0.801900029182434,0.572899997234344,0.532999992370605,,,,,,,0.123999997973442,0.142000004649162,0.285299986600876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
